,주소,위도,경도
1071,세종특별자치시 나성동 더리치세종의아침,,
1072,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1073,세종특별자치시 어진동 호수의아침,,
1074,세종특별자치시 어진동 2차푸르지오시티,,
1075,세종특별자치시 어진동 푸르지오시티,,
1076,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1077,세종특별자치시 어진동 푸르지오시티,,
1078,세종특별자치시 나성동 더리치세종의아침,,
1079,세종특별자치시 어진동 푸르지오시티,,
1080,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1081,세종특별자치시 어진동 호수의아침,,
1082,세종특별자치시 어진동 푸르지오시티,,
1083,세종특별자치시 어진동 푸르지오시티,,
1084,세종특별자치시 어진동 호수의아침,,
1085,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1086,세종특별자치시 어진동 2차푸르지오시티,,
1087,세종특별자치시 어진동 푸르지오시티,,
1088,세종특별자치시 나성동 더리치세종의아침,,
1089,세종특별자치시 어진동 푸르지오시티,,
1090,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1091,세종특별자치시 어진동 2차푸르지오시티,,
1092,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1093,세종특별자치시 나성동 더리치세종의아침,,
1094,세종특별자치시 어진동 2차푸르지오시티,,
1095,세종특별자치시 어진동 2차푸르지오시티,,
1096,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
1097,세종특별자치시 나성동 더리치세종의아침,,
1098,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
1099,세종특별자치시 어진동 2차푸르지오시티,,
1100,세종특별자치시 어진동 호수의아침,,
1101,세종특별자치시 조치원읍 남리 37-4 주건축물제1동(37-4),36.5979822290319,127.297763897015
1102,세종특별자치시 어진동 푸르지오시티,,
1103,세종특별자치시 어진동 푸르지오시티,,
1104,세종특별자치시 어진동 호수의아침,,
1105,세종특별자치시 어진동 호수의아침,,
1106,세종특별자치시 어진동 호수의아침,,
1107,세종특별자치시 나성동 더리치세종의아침,,
1108,세종특별자치시 어진동 푸르지오시티,,
1109,세종특별자치시 어진동 2차푸르지오시티,,
1110,세종특별자치시 어진동 푸르지오시티,,
1111,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1112,세종특별자치시 어진동 푸르지오시티,,
1113,세종특별자치시 어진동 푸르지오시티,,
1114,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1115,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1116,세종특별자치시 어진동 푸르지오시티,,
1117,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1118,세종특별자치시 어진동 푸르지오시티,,
1119,세종특별자치시 어진동 푸르지오시티,,
1120,세종특별자치시 어진동 2차푸르지오시티,,
1121,세종특별자치시 어진동 푸르지오시티,,
1122,세종특별자치시 어진동 푸르지오시티,,
1123,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
1124,세종특별자치시 어진동 2차푸르지오시티,,
1125,세종특별자치시 어진동 호수의아침,,
1126,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1127,세종특별자치시 어진동 푸르지오시티,,
1128,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1129,세종특별자치시 어진동 호수의아침,,
1130,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1131,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1132,세종특별자치시 어진동 호수의아침,,
1133,세종특별자치시 어진동 푸르지오시티,,
1134,세종특별자치시 어진동 푸르지오시티,,
1135,세종특별자치시 어진동 호수의아침,,
1136,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
1137,세종특별자치시 어진동 2차푸르지오시티,,
1138,세종특별자치시 어진동 푸르지오시티,,
1139,세종특별자치시 어진동 푸르지오시티,,
1140,세종특별자치시 어진동 푸르지오시티,,
1141,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1142,세종특별자치시 어진동 푸르지오시티,,
1143,세종특별자치시 어진동 2차푸르지오시티,,
1144,세종특별자치시 어진동 푸르지오시티,,
1145,세종특별자치시 어진동 호수의아침,,
1146,세종특별자치시 어진동 푸르지오시티,,
1147,세종특별자치시 조치원읍 침산리 258-6 1동(258-6),36.6042354194725,127.29413357007
1148,세종특별자치시 어진동 호수의아침,,
1149,세종특별자치시 어진동 호수의아침,,
1150,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
1151,세종특별자치시 어진동 2차푸르지오시티,,
1152,세종특별자치시 어진동 2차푸르지오시티,,
1153,세종특별자치시 어진동 푸르지오시티,,
1154,세종특별자치시 어진동 푸르지오시티,,
1155,세종특별자치시 어진동 2차푸르지오시티,,
1156,세종특별자치시 어진동 푸르지오시티,,
1157,세종특별자치시 어진동 호수의아침,,
1158,세종특별자치시 나성동 더리치세종의아침,,
1159,세종특별자치시 어진동 푸르지오시티,,
1160,세종특별자치시 어진동 2차푸르지오시티,,
1161,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
1162,세종특별자치시 어진동 2차푸르지오시티,,
1163,세종특별자치시 어진동 호수의아침,,
1164,세종특별자치시 어진동 푸르지오시티,,
1165,세종특별자치시 어진동 푸르지오시티,,
1166,세종특별자치시 어진동 푸르지오시티,,
1167,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1168,세종특별자치시 어진동 푸르지오시티,,
1169,세종특별자치시 어진동 호수의아침,,
1170,세종특별자치시 나성동 더리치세종의아침,,
1171,세종특별자치시 어진동 2차푸르지오시티,,
1172,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1173,세종특별자치시 어진동 푸르지오시티,,
1174,세종특별자치시 나성동 더리치세종의아침,,
1175,세종특별자치시 나성동 더리치세종의아침,,
1176,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1177,세종특별자치시 어진동 푸르지오시티,,
1178,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1179,세종특별자치시 어진동 푸르지오시티,,
1180,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1181,세종특별자치시 어진동 푸르지오시티,,
1182,세종특별자치시 어진동 호수의아침,,
1183,세종특별자치시 어진동 2차푸르지오시티,,
1184,세종특별자치시 어진동 푸르지오시티,,
1185,세종특별자치시 어진동 푸르지오시티,,
1186,세종특별자치시 어진동 푸르지오시티,,
1187,세종특별자치시 어진동 푸르지오시티,,
1188,세종특별자치시 어진동 2차푸르지오시티,,
1189,세종특별자치시 어진동 2차푸르지오시티,,
1190,세종특별자치시 어진동 푸르지오시티,,
1191,세종특별자치시 어진동 푸르지오시티,,
1192,세종특별자치시 어진동 푸르지오시티,,
1193,세종특별자치시 어진동 2차푸르지오시티,,
1194,세종특별자치시 어진동 2차푸르지오시티,,
1195,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1196,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
1197,세종특별자치시 어진동 호수의아침,,
1198,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1199,세종특별자치시 어진동 호수의아침,,
1200,세종특별자치시 조치원읍 상리 121-4 제이드팰리스,36.6022175243976,127.301764814479
1201,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
1202,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
1203,세종특별자치시 어진동 푸르지오시티,,
1204,세종특별자치시 어진동 푸르지오시티,,
1205,세종특별자치시 어진동 푸르지오시티,,
1206,세종특별자치시 어진동 푸르지오시티,,
1207,세종특별자치시 나성동 더리치세종의아침,,
1208,세종특별자치시 어진동 푸르지오시티,,
1209,세종특별자치시 어진동 푸르지오시티,,
1210,세종특별자치시 나성동 더리치세종의아침,,
1211,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1212,세종특별자치시 어진동 푸르지오시티,,
1213,세종특별자치시 어진동 2차푸르지오시티,,
1214,세종특별자치시 어진동 2차푸르지오시티,,
1215,세종특별자치시 나성동 더리치세종의아침,,
1216,세종특별자치시 어진동 2차푸르지오시티,,
1217,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1218,세종특별자치시 어진동 2차푸르지오시티,,
1219,세종특별자치시 어진동 푸르지오시티,,
1220,세종특별자치시 나성동 더리치세종의아침,,
1221,세종특별자치시 어진동 푸르지오시티,,
1222,세종특별자치시 나성동 더리치세종의아침,,
1223,세종특별자치시 나성동 더리치세종의아침,,
1224,세종특별자치시 어진동 호수의아침,,
1225,세종특별자치시 어진동 2차푸르지오시티,,
1226,세종특별자치시 어진동 호수의아침,,
1227,세종특별자치시 어진동 2차푸르지오시티,,
1228,세종특별자치시 어진동 호수의아침,,
1229,세종특별자치시 어진동 2차푸르지오시티,,
1230,세종특별자치시 어진동 푸르지오시티,,
1231,세종특별자치시 나성동 더리치세종의아침,,
1232,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1233,세종특별자치시 어진동 2차푸르지오시티,,
1234,세종특별자치시 어진동 호수의아침,,
1235,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
1236,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
1237,세종특별자치시 어진동 푸르지오시티,,
1238,세종특별자치시 어진동 푸르지오시티,,
1239,세종특별자치시 어진동 푸르지오시티,,
1240,세종특별자치시 어진동 푸르지오시티,,
1241,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1242,세종특별자치시 나성동 756 리치먼드시티세종,36.4928377164623,127.256785757821
1243,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1244,세종특별자치시 어진동 2차푸르지오시티,,
1245,세종특별자치시 어진동 푸르지오시티,,
1246,세종특별자치시 어진동 푸르지오시티,,
1247,세종특별자치시 어진동 푸르지오시티,,
1248,세종특별자치시 나성동 713 세진이너스빌,36.4832067851235,127.259696701244
1249,세종특별자치시 어진동 2차푸르지오시티,,
1250,세종특별자치시 어진동 푸르지오시티,,
1251,세종특별자치시 어진동 푸르지오시티,,
1252,세종특별자치시 어진동 푸르지오시티,,
1253,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1254,세종특별자치시 어진동 2차푸르지오시티,,
1255,세종특별자치시 어진동 2차푸르지오시티,,
1256,세종특별자치시 어진동 푸르지오시티,,
1257,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1258,세종특별자치시 어진동 호수의아침,,
1259,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1260,세종특별자치시 부강면 부강리 127-1 주건축물제1동,36.5300074578155,127.370364240667
1261,세종특별자치시 어진동 호수의아침,,
1262,세종특별자치시 어진동 푸르지오시티,,
1263,세종특별자치시 어진동 2차푸르지오시티,,
1264,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1265,세종특별자치시 나성동 756 리치먼드시티세종,36.4928377164623,127.256785757821
1266,세종특별자치시 어진동 호수의아침,,
1267,세종특별자치시 나성동 756 리치먼드시티세종,36.4928377164623,127.256785757821
1268,세종특별자치시 나성동 756 리치먼드시티세종,36.4928377164623,127.256785757821
1269,세종특별자치시 나성동 756 리치먼드시티세종,36.4928377164623,127.256785757821
1270,세종특별자치시 나성동 756 리치먼드시티세종,36.4928377164623,127.256785757821
1271,세종특별자치시 도담동 246-5 세종한신휴시티,36.534648006743,127.262943477771
1272,세종특별자치시 나성동 756 리치먼드시티세종,36.4928377164623,127.256785757821
1273,세종특별자치시 나성동 756 리치먼드시티세종,36.4928377164623,127.256785757821
